classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
407109443,achass,2149765.0,16423,T2,2022-04-04 16:38:58 UTC,51492455,text_extractor,"That the premisis shall not be occupied by negroes or persons with negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
407109443,achass,2149765.0,16423,T4,2022-04-04 16:38:58 UTC,51492455,text_extractor,,False,3.6.0
407111415,achass,2149765.0,16423,T2,2022-04-04 16:45:25 UTC,50836882,text_extractor,,,3.6.0
407111415,achass,2149765.0,16423,T4,2022-04-04 16:45:25 UTC,50836882,text_extractor,,False,3.6.0
407112057,achass,2149765.0,16423,T2,2022-04-04 16:47:44 UTC,50614821,text_extractor,,,3.6.0
407112057,achass,2149765.0,16423,T4,2022-04-04 16:47:44 UTC,50614821,text_extractor,,False,3.6.0
407113442,achass,2149765.0,16423,T2,2022-04-04 16:52:12 UTC,51492414,text_extractor,"That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by occupants of the dwelling house, together with the family of such servant.",False,3.6.0
407113442,achass,2149765.0,16423,T4,2022-04-04 16:52:12 UTC,51492414,text_extractor,,False,3.6.0
407113962,achass,2149765.0,16423,T2,2022-04-04 16:53:53 UTC,51492432,text_extractor,,,3.6.0
407113962,achass,2149765.0,16423,T4,2022-04-04 16:53:53 UTC,51492432,text_extractor,,False,3.6.0
407114342,achass,2149765.0,16423,T2,2022-04-04 16:55:32 UTC,50614651,text_extractor,"The premises shall not be owned or occupied by negroes or persons of negro-blood, provided this shall not apply to employees for domestic purposes.",False,3.6.0
407114342,achass,2149765.0,16423,T4,2022-04-04 16:55:32 UTC,50614651,text_extractor,,False,3.6.0
407278135,abracey,2418206.0,16423,T2,2022-04-05 13:58:38 UTC,51114807,text_extractor,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and
that right of interment in lot-, or any part thereof, shall not be sold or conveyed to any person or persons of
African descent, nor shall any portion of said lot-be used for the burial of any person of African descent; and in
event of the violation of this condition, the right of interment in said lot-shall thereupon revert to and become
vested in the first party, its :successors or assigns.",False,3.6.0
407278135,abracey,2418206.0,16423,T4,2022-04-05 13:58:38 UTC,51114807,text_extractor,,False,3.6.0
407278302,abracey,2418206.0,16423,T2,2022-04-05 13:59:25 UTC,51492542,text_extractor,,,3.6.0
407278302,abracey,2418206.0,16423,T4,2022-04-05 13:59:25 UTC,51492542,text_extractor,,False,3.6.0
407278615,abracey,2418206.0,16423,T2,2022-04-05 14:00:37 UTC,50614729,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this
shall
not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
407278615,abracey,2418206.0,16423,T4,2022-04-05 14:00:37 UTC,50614729,text_extractor,Mentions Duke University,False,3.6.0
407278727,abracey,2418206.0,16423,T2,2022-04-05 14:01:12 UTC,51114721,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall
not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
407278727,abracey,2418206.0,16423,T4,2022-04-05 14:01:12 UTC,51114721,text_extractor,,False,3.6.0
407278884,abracey,2418206.0,16423,T2,2022-04-05 14:01:50 UTC,51492135,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided
that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
407278884,abracey,2418206.0,16423,T4,2022-04-05 14:01:50 UTC,51492135,text_extractor,,False,3.6.0
407475681,abracey,2418206.0,16423,T2,2022-04-06 11:57:49 UTC,50614724,text_extractor,,,3.6.0
407475681,abracey,2418206.0,16423,T4,2022-04-06 11:57:49 UTC,50614724,text_extractor,,False,3.6.0
407475788,abracey,2418206.0,16423,T2,2022-04-06 11:58:42 UTC,51283981,text_extractor,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not the sold or conveyed to any person or
persons of African descent, nor shall any :portion of said lot
be used for the burial of any person of African descent;",False,3.6.0
407475788,abracey,2418206.0,16423,T4,2022-04-06 11:58:42 UTC,51283981,text_extractor,,False,3.6.0
407476072,abracey,2418206.0,16423,T2,2022-04-06 12:02:15 UTC,50614855,text_extractor,"Seventh, That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premise of any negro servant, whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.
",False,3.6.0
407476072,abracey,2418206.0,16423,T4,2022-04-06 12:02:15 UTC,50614855,text_extractor,,False,3.6.0
407476118,abracey,2418206.0,16423,T2,2022-04-06 12:02:49 UTC,50989365,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
407476118,abracey,2418206.0,16423,T4,2022-04-06 12:02:49 UTC,50989365,text_extractor,,False,3.6.0
407476220,abracey,2418206.0,16423,T2,2022-04-06 12:03:53 UTC,50723038,text_extractor,,,3.6.0
407476220,abracey,2418206.0,16423,T4,2022-04-06 12:03:53 UTC,50723038,text_extractor,"Mentions ""Colored Primitive Baptist Church Lot""",False,3.6.0
407606692,ZareenK,2293010.0,16423,T2,2022-04-06 20:28:20 UTC,50837006,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.
Fifth: All covenants binding upon the parties of the second part or their successors, heir and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.",False,3.6.0
407606692,ZareenK,2293010.0,16423,T4,2022-04-06 20:28:20 UTC,50837006,text_extractor,"9/8/47, $10",False,3.6.0
407607690,ZareenK,2293010.0,16423,T2,2022-04-06 20:32:35 UTC,50723081,text_extractor,"1 NO property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the use of their servants.",False,3.6.0
407607690,ZareenK,2293010.0,16423,T4,2022-04-06 20:32:35 UTC,50723081,text_extractor,"1925, $100",False,3.6.0
407724060,abracey,2418206.0,16423,T2,2022-04-07 12:41:40 UTC,50614635,text_extractor,,,3.6.0
407724060,abracey,2418206.0,16423,T4,2022-04-07 12:41:40 UTC,50614635,text_extractor,,False,3.6.0
407724229,abracey,2418206.0,16423,T2,2022-04-07 12:42:50 UTC,50722587,text_extractor,"c) That said
premises shall never be owned or occupied by a colored person. ",False,3.6.0
407724229,abracey,2418206.0,16423,T4,2022-04-07 12:42:50 UTC,50722587,text_extractor,,False,3.6.0
407724478,abracey,2418206.0,16423,T2,2022-04-07 12:44:23 UTC,50614629,text_extractor,"This property is sold subject to the reservation, and made a part of this deed,
that no person other than a member of the white race shall build on said premises.",False,3.6.0
407724478,abracey,2418206.0,16423,T4,2022-04-07 12:44:23 UTC,50614629,text_extractor,,False,3.6.0
407724791,abracey,2418206.0,16423,T2,2022-04-07 12:46:08 UTC,51283909,text_extractor,"The above property is subject to the following restrictive covenants:
FIRST: Used for white residential purposes only",False,3.6.0
407724791,abracey,2418206.0,16423,T4,2022-04-07 12:46:08 UTC,51283909,text_extractor,,False,3.6.0
407724858,abracey,2418206.0,16423,T2,2022-04-07 12:46:33 UTC,51492382,text_extractor,,,3.6.0
407724858,abracey,2418206.0,16423,T4,2022-04-07 12:46:33 UTC,51492382,text_extractor,,False,3.6.0
407845785,ZareenK,2293010.0,16423,T2,2022-04-07 20:21:05 UTC,51492325,text_extractor,"Seventh: That the premises shall not be occupied by negroes or persons with negro blood: provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants for the dwelling house, together with the family of such servant. ",False,3.6.0
407845785,ZareenK,2293010.0,16423,T4,2022-04-07 20:21:05 UTC,51492325,text_extractor,"1945, $10",False,3.6.0
407846082,ZareenK,2293010.0,16423,T2,2022-04-07 20:22:38 UTC,50722724,text_extractor,,,3.6.0
407846082,ZareenK,2293010.0,16423,T4,2022-04-07 20:22:38 UTC,50722724,text_extractor,,False,3.6.0
407846408,ZareenK,2293010.0,16423,T2,2022-04-07 20:24:24 UTC,50614834,text_extractor,,,3.6.0
407846408,ZareenK,2293010.0,16423,T4,2022-04-07 20:24:24 UTC,50614834,text_extractor,,False,3.6.0
407847229,ZareenK,2293010.0,16423,T2,2022-04-07 20:28:43 UTC,50989470,text_extractor,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the use of their servants.",False,3.6.0
407847229,ZareenK,2293010.0,16423,T4,2022-04-07 20:28:43 UTC,50989470,text_extractor,"1936, $100",False,3.6.0
407847956,ZareenK,2293010.0,16423,T2,2022-04-07 20:32:42 UTC,51716874,text_extractor,,,3.6.0
407847956,ZareenK,2293010.0,16423,T4,2022-04-07 20:32:42 UTC,51716874,text_extractor,,False,3.6.0
407970346,abracey,2418206.0,16423,T2,2022-04-08 12:09:50 UTC,50723216,text_extractor,"Seventh That the premises shall not be occupied by negroes
or persons, (blood, provided that this shall not be construed to prevent the living upon
the premises of any negro, servant whose time is employed domestic purposes by the
occupants of the dwelling house, together with the family of such servant.",False,3.6.0
407970346,abracey,2418206.0,16423,T4,2022-04-08 12:09:50 UTC,50723216,text_extractor,,False,3.6.0
407970364,abracey,2418206.0,16423,T2,2022-04-08 12:10:03 UTC,50722577,text_extractor,,,3.6.0
407970364,abracey,2418206.0,16423,T4,2022-04-08 12:10:03 UTC,50722577,text_extractor,,False,3.6.0
407970374,abracey,2418206.0,16423,T2,2022-04-08 12:10:14 UTC,50614566,text_extractor,,,3.6.0
407970374,abracey,2418206.0,16423,T4,2022-04-08 12:10:14 UTC,50614566,text_extractor,,False,3.6.0
407970387,abracey,2418206.0,16423,T2,2022-04-08 12:10:22 UTC,50614453,text_extractor,,,3.6.0
407970387,abracey,2418206.0,16423,T4,2022-04-08 12:10:22 UTC,50614453,text_extractor,,False,3.6.0
407970514,abracey,2418206.0,16423,T2,2022-04-08 12:11:59 UTC,50837251,text_extractor,"THIRD: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this
shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes
by the occupants of the dwelling on said land.",False,3.6.0
407970514,abracey,2418206.0,16423,T4,2022-04-08 12:11:59 UTC,50837251,text_extractor,,False,3.6.0
408037978,ZareenK,2293010.0,16423,T2,2022-04-08 17:57:14 UTC,51114854,text_extractor,,,3.6.0
408037978,ZareenK,2293010.0,16423,T4,2022-04-08 17:57:14 UTC,51114854,text_extractor,,False,3.6.0
408038505,ZareenK,2293010.0,16423,T2,2022-04-08 17:59:34 UTC,50989298,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
408038505,ZareenK,2293010.0,16423,T4,2022-04-08 17:59:34 UTC,50989298,text_extractor,deed not signed or dated,False,3.6.0
408039363,ZareenK,2293010.0,16423,T2,2022-04-08 18:03:33 UTC,50837340,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
408039363,ZareenK,2293010.0,16423,T4,2022-04-08 18:03:33 UTC,50837340,text_extractor,"1942, $10",False,3.6.0
408039697,ZareenK,2293010.0,16423,T2,2022-04-08 18:04:55 UTC,50722763,text_extractor,,,3.6.0
408039697,ZareenK,2293010.0,16423,T4,2022-04-08 18:04:55 UTC,50722763,text_extractor,,False,3.6.0
408075888,ZareenK,2293010.0,16423,T2,2022-04-08 20:24:33 UTC,50722849,text_extractor,,,3.6.0
408075888,ZareenK,2293010.0,16423,T4,2022-04-08 20:24:33 UTC,50722849,text_extractor,"handwritten cursive, I think this is about a sale of cable lines. Dated 1901.",False,3.6.0
408364160,TMatalon,2455954.0,16423,T2,2022-04-10 16:13:26 UTC,50615104,text_extractor,3. No property or building shall be owned or occupied by the colored race except such buildings as may be constructed by the owner and residents of the property for the use of their servants,False,3.6.0
408364160,TMatalon,2455954.0,16423,T4,2022-04-10 16:13:26 UTC,50615104,text_extractor,,False,3.6.0
408364649,TMatalon,2455954.0,16423,T2,2022-04-10 16:16:17 UTC,50614753,text_extractor,"Third That t he premises shall not be owned or occupied by
negroes or persons of negro blood, provided that this shall not be construed to prevent the
living upon the premises of any negro who is employed for the domestic purposes by the occupants
of the dwelling on said land.",False,3.6.0
408364649,TMatalon,2455954.0,16423,T4,2022-04-10 16:16:17 UTC,50614753,text_extractor,,False,3.6.0
408364916,TMatalon,2455954.0,16423,T2,2022-04-10 16:17:59 UTC,50836990,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided
that this shall not be construed to prevent the living upon the premises of any negro who is employed
for domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
