subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
51283935,16423,T2,text_reducer,"[['And', 'And'], ['second', 'second'], ['parties,', 'parties,'], ['as', 'as'], ['evidenced', 'evidenced'], ['by', 'by'], ['the', 'the'], ['acceptance', 'acceptance'], ['of', 'of'], ['this', 'this'], ['indenture,', 'indenture,'], ['expressly', 'expressly'], ['', 'agree'], ['as', 'as'], ['a', 'a'], ['part', 'part'], ['of', 'of'], ['the', 'the'], ['consideration', 'consideration'], ['for', 'for'], ['this', 'this'], ['conveyance,', 'conveyance,'], ['that', 'that'], ['said', 'said'], ['property', 'property'], ['shall', 'shall'], ['be', 'be'], ['used', 'used'], ['solely', 'solely'], ['as', 'as'], ['a', 'a'], ['place', 'place'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['the', 'the'], ['dead', 'dead'], ['of', 'of'], ['the', 'the'], ['white', 'white'], ['race;', 'race;'], ['and', 'and'], ['that', 'that'], ['right', 'right'], ['of', 'of'], ['interment', 'interment'], ['in', 'in'], ['lot', 'lot'], ['or', 'or'], ['any', 'any'], ['part', 'part'], ['thereof.', 'thereof.'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold', 'sold'], ['or', 'or'], ['conveyed', 'conveyed'], ['to', 'to'], ['any', 'any'], ['person', 'person'], ['or', 'or'], ['persons', 'persons'], ['of', 'of'], ['African', 'African'], ['descent,', 'descent,'], ['nor', 'nor'], ['shall', 'shall'], ['any', 'any'], ['portion', 'portion'], ['of', 'of'], ['said', 'said'], ['lot', 'lot'], ['be', 'be'], ['used', 'used'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['any', 'any'], ['person', 'person'], ['of', 'of'], ['African', 'African'], ['descent;', 'descent;'], ['', 'and'], ['', 'in'], ['', 'event'], ['', 'of'], ['', 'the'], ['', 'violation'], ['', 'of'], ['', 'this'], ['', 'condition,'], ['', 'the'], ['', 'right'], ['', 'of'], ['', 'interment'], ['', 'in'], ['', 'said'], ['', 'lot'], ['', 'shall'], ['', 'thereupon'], ['', 'revert'], ['', 'to'], ['', 'and'], ['', 'become'], ['', 'vested'], ['', 'in'], ['', 'the'], ['', 'first'], ['', 'party,'], ['', 'its'], ['', 'successors'], ['', 'or'], ['', 'assigns.']]",2.0,1.7241379310344827,"And second parties, as evidenced by the acceptance of this indenture, expressly agree as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race; and that right of interment in lot or any part thereof. shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.","[False, False]","[2418206.0, 2448015.0]",3.6.0
51283935,16423,T4,text_reducer,"[['the'], ['racial'], ['covenant'], ['is'], ['preprinted'], ['as'], ['opposed'], ['to'], ['being'], ['added'], ['manually'], ['with'], ['typewriter']]",1.0,1.0,the racial covenant is preprinted as opposed to being added manually with typewriter,[False],[2448015.0],3.6.0
51283937,16423,T2,text_reducer,,,,,,,3.6.0
51283937,16423,T4,text_reducer,,,,,,,3.6.0
51283938,16423,T2,text_reducer,,,,,,,3.6.0
51283938,16423,T4,text_reducer,,,,,,,3.6.0
51283939,16423,T2,text_reducer,"[['…does', ''], ['hereby', ''], ['bargain,', ''], ['sell,', ''], ['and', ''], ['convey,', ''], ['to', ''], ['the', ''], ['second', ''], ['parties,', ''], ['their', ''], ['heirs', ''], ['and', ''], ['assigns,', ''], ['subject', ''], ['to', ''], ['the', ''], ['terms', ''], ['and', ''], ['conditions', ''], ['hereinafter', ''], ['contained,', ''], ['the', ''], ['exclusive', ''], ['right', ''], ['of', ''], ['interment', ''], ['of', ''], ['the', ''], ['dead', ''], ['of', ''], ['the', ''], ['white', ''], ['race', ''], ['in', ''], ['Section….', ''], ['and', ''], ['the', ''], ['second', ''], ['parties', ''], ['as', ''], ['evidenced', ''], ['by', ''], ['the', ''], ['acceptance', ''], ['of', ''], ['this', ''], ['indenture,', ''], ['expressly', ''], ['agree', ''], ['as', ''], ['a', ''], ['part', ''], ['of', ''], ['the', ''], ['consideration', ''], ['for', ''], ['this', ''], ['conveyance,', ''], ['that', ''], ['said', 'said'], ['property', 'property'], ['shall', 'shall'], ['be', 'be'], ['used', 'used'], ['solely', 'solely'], ['as', 'as'], ['a', 'a'], ['place', 'place'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['the', 'the'], ['dead', 'dead'], ['of', 'of'], ['the', 'the'], ['white', 'white'], ['race,', 'race,'], ['and', ''], ['that', 'the'], ['right', 'right'], ['of', 'of'], ['interment', 'internment'], ['in', ''], ['lot', 'of,'], ['…', ''], ['or', 'or'], ['any', 'any'], ['part', 'part'], ['thereof,', 'thereof,'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold', 'sold'], ['or', 'or'], ['conveyed', 'conveyed'], ['to', 'to'], ['any', 'any'], ['person', 'person'], ['or', 'or'], ['persons', 'persons'], ['of', 'of'], ['African', 'African'], ['descent,', 'descent,'], ['nor', 'nor'], ['shall', 'shall'], ['any', 'any'], ['portion', 'portion'], ['of', 'of'], ['said', 'said'], ['lot', 'lot'], ['be', 'be'], ['used', 'used'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['any', 'any'], ['person', 'person'], ['of', 'of'], ['African', 'African'], ['descent;', 'descent.'], ['….', '']]",2.0,1.4516129032258065,"…does hereby bargain, sell, and convey, to the second parties, their heirs and assigns, subject to the terms and conditions hereinafter contained, the exclusive right of interment of the dead of the white race in Section…. and the second parties as evidenced by the acceptance of this indenture, expressly agree as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot … or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; ….","[False, False]","[2181624.0, nan]",3.6.0
51283939,16423,T4,text_reducer,,,,,,,3.6.0
51283941,16423,T2,text_reducer,"[['8.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2182152.0],3.6.0
51283941,16423,T4,text_reducer,"[['Runs'], ['with'], ['the'], ['land'], ['with'], ['2/3'], ['vote'], ['removal']]",1.0,1.0,Runs with the land with 2/3 vote removal,[False],[2182152.0],3.6.0
51283945,16423,T2,text_reducer,,,,,,,3.6.0
51283945,16423,T4,text_reducer,,,,,,,3.6.0
51283953,16423,T2,text_reducer,"[['', '(2)'], ['', 'He'], ['', 'also'], ['Agreement', 'agrees'], ['', 'that'], ['to', 'the'], ['', 'property'], ['', 'will'], ['not', 'not'], ['', 'then'], ['', 'be'], ['sell', 'sold'], ['to', 'to'], ['', 'a'], ['', 'member'], ['', 'of'], ['', 'a'], ['anyone', 'colored'], ['black', 'race.']]",2.0,1.105263157894737,(2) He also Agreement that to property will not then be sell to a member of a anyone black,"[False, False]","[nan, 2182151.0]",3.6.0
51283953,16423,T4,text_reducer,,,,,,,3.6.0
51283954,16423,T2,text_reducer,"[['And'], ['second'], ['parties'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agree'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;']]",1.0,1.0,"And second parties as evidenced by the acceptance of this indenture, expressly agree as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;",[False],[2418206.0],3.6.0
51283954,16423,T4,text_reducer,,,,,,,3.6.0
51283956,16423,T2,text_reducer,"[['And'], ['second'], ['part'], ['Y.,'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agree...as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lot........,'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['African'], ['descent,'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot....'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successor'], ['or'], ['assigns.']]",1.0,1.0,"And second part Y., as evidenced by the acceptance of this indenture, expressly agree...as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot........, or any part thereof, shall not be sold or conveyed to any person or persons of African descent, and in event of the violation of this condition, the right of interment in said lot.... shall thereupon revert to and become vested in the first party, its successor or assigns.",[False],[2293010.0],3.6.0
51283956,16423,T4,text_reducer,[['1957']],1.0,1.0,1957,[False],[2293010.0],3.6.0
51283957,16423,T2,text_reducer,"[['8.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2418206.0],3.6.0
51283957,16423,T4,text_reducer,,,,,,,3.6.0
51283959,16423,T2,text_reducer,"[['8.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2293010.0],3.6.0
51283959,16423,T4,text_reducer,"[['1960'], ['deed'], ['for'], ['0.51'], ['acres'], ['sold'], ['for'], ['$'], ['100'], ['Duke'], ['University'], ['Home'], ['Sites'], ['to'], ['unidentifiable'], ['persons.']]",1.0,1.0,1960 deed for 0.51 acres sold for $ 100 Duke University Home Sites to unidentifiable persons.,[False],[2293010.0],3.6.0
51283960,16423,T2,text_reducer,"[['8.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2418206.0],3.6.0
51283960,16423,T4,text_reducer,"[['10.'], ['The'], ['herein'], ['enumerated'], ['restrictions,'], ['reservations,'], ['agreements'], ['and'], ['covenants'], ['or'], ['any'], ['changes'], ['herein'], ['shall'], ['apply'], ['to'], ['the'], ['lots'], ['shown'], ['on'], ['the'], ['plat'], ['above'], ['referred'], ['to'], ['and'], ['shall'], ['run'], ['with'], ['the'], ['land'], ['and'], ['shall'], ['be'], ['binding'], ['on'], ['all'], ['parties'], ['or'], ['persons'], ['elaiming'], ['under'], ['them,'], ['their'], ['heirs,'], ['executors,'], ['administrators;'], ['successors,'], ['and'], ['assigns;'], ['and'], ['the'], ['provisions'], ['herein'], ['contained'], ['shall'], ['bind'], ['and'], ['inure'], ['to'], ['the'], ['benefit'], ['of'], ['and'], ['be'], ['enforceable'], ['by'], ['the'], ['owner'], ['or'], ['owners'], ['of'], ['any'], ['lots'], ['shown'], ['on'], ['the'], ['plat'], ['referred'], ['to'], ['above,'], ['their'], ['heirs,'], ['executors,'], ['and'], ['assigns;'], ['and'], ['failure'], ['of'], ['any'], ['property'], ['owner'], ['to'], ['enforce'], ['any'], ['of'], ['such'], ['restrictions,'], ['covenants,'], ['provisions,'], ['and'], ['agreements'], ['herein'], ['contained'], ['shall'], ['in'], ['no'], ['event'], ['be'], ['deemed'], ['as'], ['a'], ['waiver'], ['of'], ['the'], ['right'], ['to'], ['do'], ['so'], ['thereafter.'], ['Invalidation'], ['of'], ['any'], ['one'], ['of'], ['these'], ['covenants'], ['by'], ['judgment'], ['or'], ['court'], ['order'], ['shall'], ['in'], ['no'], ['wise'], ['affect'], ['any'], ['of'], ['the'], ['other'], ['provisions,'], ['which'], ['shall'], ['remain'], ['in'], ['full'], ['force'], ['and'], ['effect.']]",1.0,1.0,"10. The herein enumerated restrictions, reservations, agreements and covenants or any changes herein shall apply to the lots shown on the plat above referred to and shall run with the land and shall be binding on all parties or persons elaiming under them, their heirs, executors, administrators; successors, and assigns; and the provisions herein contained shall bind and inure to the benefit of and be enforceable by the owner or owners of any lots shown on the plat referred to above, their heirs, executors, and assigns; and failure of any property owner to enforce any of such restrictions, covenants, provisions, and agreements herein contained shall in no event be deemed as a waiver of the right to do so thereafter. Invalidation of any one of these covenants by judgment or court order shall in no wise affect any of the other provisions, which shall remain in full force and effect.",[False],[2418206.0],3.6.0
